id	text	sentiment
1622988894844100611	Sara Michalik hat #Psy4Asyl ins Leben gerufen. Der #Verein unterstützt Geflüchtete und bietet Weiterbildungen für Freiwillige und Fachpersonen aus dem #Asylbereich an. \n\n#aargauerzeitung #Asylwesen\n\nhttps://t.co/n54N8BRCac	0
1619041419053924352	Auch empfehlenswert in diesem Zusammenhang:\nhttps://t.co/Prvf8LXnWF #Hofreiter #AntonHofreiter #ToniHofreiter #Grünen #Pistorius #Bundeswehr #Ukraine #Russland #Angriffskrieg #Putin #Panzer #Leopard #Leopard2 #Abram #NATO #Baerbock #Scholz https://t.co/ZU1Jr6ZEGO	0
1623645112906514433	"""Das stärkste Argument für strategische Abschiebungen ist daher, dass diese – im Rahmen von Abkommen, die sich auf die Abschiebung verurteilter Straftäter oder Neuankommender beschränken – lebensgefährliche irreguläre Migration über das Meer reduzieren.""\nhttps://t.co/dOsA9Kx7bb"	0
1612393137212723200	nach und nach relativiert sich das ausmaß dessen was die rechten demagogen der cdu/csu von sich gegeben haben.\nsie haben es trotzdem geschafft, dass in deutschland wieder negativ über migration geredet wird.\nwenn rassismus erblüht freut sich die union. #SilvesterAusschreitungen https://t.co/Dh9ew7K934	1
1608095652499570690	Leider unterstützt die #Bundesregierung die #Ukraine nicht genug, damit der Krieg schnell beendet werden kann. #Leopard2-Panzer an den Grenzen der Ukraine könnten Kriegsverbrechen und menschliches Leid verkürzen. #Holodomor @spdde @SPDEuropa https://t.co/F7zUAtSVUJ	1
1615588123496402944	Unsere europäischen Hauptstädte verkommen immer mehr und das Dank der EU und ihrer Migrationspolitik. https://t.co/70Qt0aGmZf	2
1613574424644694022	Die #Ampel verspielt das Vertrauen vieler Wähler, soziale Ängste nehmen zu. Warum DIE LINKE endlich den Mut aufbringen muss, zu wichtigen Fragen wie #Sanktionen oder #Waffenlieferungen eine klare Position zu beziehen, begründe ich im Interview mit dem BR: https://t.co/ZYZ8ouhHml	0
1616527830363275264	#Scholz #Ukraine #Leopard2: Scheiße, das ist doch einfach nicht zu glauben. Wie kann es sein, dass er es immer noch nicht gecheckt? Wie kann man nur so naiv sein.	2
1610786934506258434	ALS ERSTES MUSS DEUTSCHLAND DEN FRIEDENSPANZER PUMA AN RUSSLAND UND DIE UKRAINE IN MASSEN LIEFERN!: Sahra Wagenknecht und Carlo Masala streiten über den Ukrainekrieg: »Ich entschuldige nichts. Ich weise Sie nur auf die Doppelmoral hin« https://t.co/l1BijQq4wy via @derspiegel https://t.co/jtEJl56jqH	2
1613312074901508096	Während #Scholz schweigt, haut Schattenkanzler #Habeck ein Werbevideo nach dem andern raus zur  #Energiewende.  Habeck vor Norwegens Schneetreiben oder im Büro mit Bildchen. Bei den Montagen aus #Lutzerath wie es singt und lacht, dauert die Ton- und Farbbearbeitung noch etwas. https://t.co/4y61V1gI7O	0
1618164277709508608	Das ist nicht einmal das größte Problem. Das liegt in den Pensionsansprüchen. Die - oft unbekannterweise - weit vor den Sozialausgaben einer Stadt wie z.B. Minden liegen.\n\nhttps://t.co/p1qkWkz9zV	2
1619740100166037504	Baerbock lässt sich für 136.500 Euro schminken.\n– der deutsche Steuermichel zahlt die Zeche. Regierung Scholz griff im vergangenen Jahr mit mehr als 700.000 Euro in die Staatskasse, um Image optisch aufzufrischen. Daniel Weinmann. https://t.co/YqhVxP9UcC \nhttps://t.co/UZ83oO8uip	2
1613242154456866822	"Warum die Kandidierenden aller politischen Parteien auf lokaler Ebene übrigens meinen Respekt verdienen: Sich ""an der Basis"" politisch zu engagieren ist undankbar und man braucht eine dicke Haut. Die Passanten sind häufig angepisst. Man wird nicht selten angeschnauzt.... https://t.co/8S1ueX9K1n"	1
1635011837552132097	Warum der neue Bundestag 631 Abgeordnete zählt\nJa, WARUM nicht nur 299?\nhttps://t.co/vvO4PDR1kW	0
1607415268451704832	Das #Politik Syndikat wir immernoch von vielen Bürgern nicht als das erkannt,was es in Wirklichkeit ist!\n\n#Politer Kriminalität &amp; Korruption gegen das eigene Volk! \n\n#CDU #Ampel sind alle eine Partei! https://t.co/PMcl57tcaU	2
1620022058548699137	"Stainer-Hämmerle: ""Parteien brauchen bessere Antworten für Unzufriedene"":  https://t.co/9W7t9XrGUa"	0
1611047910778585089	#Schweiz sollte massiv schweres Material in die #Ukraine liefern. #Leos, M109  - auch TigerF5. 1) Wäre moralisch richtig 2) Wäre die beste Investition in unsere Sicherheit seit 45 3) Wir brauchen bald neues Material - das würde alle politischen Parteien in dieser Ansicht einen.	1
1609922929709486081	Können wir Ackerflächen doppelt nutzen, um Solarstrom zu erzeugen? \n#energiewende #energiewendeerklärt \n\nhttps://t.co/OIklIpLiUY	1
1608749431440146433	STROM UND GAS - PREISENTWICKLUNG 30.12.2022\n\n#energiewirtschaft #strom #gas \n\nhttps://t.co/3siRizo5Vf	0
1632699066856374273	Wie die FDP den Verbrenner retten will https://t.co/OWVZ7dK1bb #EAutos #Energie	0
1586424450689290241	Ich muss noch neue Gas holen putin wo bist du	2
1601779966211166209	Linke dürfen andersdenkenden nicht zuhören, nicht mit ihnen reden, nicht sie erwähnen, das is doch nicht normal! Durchbruch! Jetzt!	2
1607464038421909504	Mitglieder unserer Regierung.\nDeutschland ist fertig ...\nhttps://t.co/3mYRWW7f0k	2
1630937903772598274	Toll gegen die Wagenknecht haben die Kriegstreiber besonders die Strack-Zimmerman keine Chance. https://t.co/JuqpXOG79l	2
1613456922878873600	Ernsthaft @Ricarda_Lang  + @nouripour ❓\nSeit Tagen kein Wort von euch zu #Lützerrath.\nWeder zu\n- #Polizeigewalt \n- der Blockade von #Sanitäter*innen\n- der menschrechtswidrigen Nachträumung\nGanz ganz schwache Nummer!\n#LuetzerathUnraeumbar #Klimaaktivisten #Klimakatastrophe	1
1621003234088296448	Aktive Anbieter zur 🔌🌳Energiewende: Easy Smart Grid GmbH aus Karlsruhe (…) #Energiewende https://t.co/61yfZcJrwX	0
1620524579411349505	"#Faeser \n#FaeserRuecktritt \n#migrantengewalt \n#migrationspolitik \nMan kommt schon fast nicht mehr nach mit den ""Einzelfällen""!\nFaeser ist mitschuldig an jedem einzelnen davon !\n🤢🤮😠\n\nDresen: Asylbewerber (35) vergewaltigt Studentin (24) in ihrer Wohnung https://t.co/L9HHbwL3Or"	2
1610315729655447554	Die linke Polizeigewerkschaft DPol nimmt mal wieder die Täter in Schutz und findet dafür verblüffende Gründe, wie das in #Berlin zu #Silvester2022 passieren konnte 😡 https://t.co/C4qczmwmhN	2
1611820446919569413	Wasserstoff ist ein Betrug. Zusätzlich zu Produktionsverlusten gehen 1 % pro Tag mit modernster kryogener Lagerung/Transport verloren (https://t.co/0pjvg0xe1k).\n\n  #Habeck zieht seine Show ab, um die Aufmerksamkeit der Medien zu sättigen, andernfalls hat er bald fertig https://t.co/MWucA1Vue7	2
1622550932931112960	Aktive Anbieter zur 🔌🌳Energiewende: Netze BW Wasser GmbH aus Stuttgart (…) #Energiewende https://t.co/a6OQEDFJfB	0
1621208165705547782	Wer nicht einmal das will, will faktisch gar nichts gegen den Klimawandel tun. Und leugnet damit eigentlich, dass er stattfindet.\nEin #Tempolimit senkt den CO2-Ausstoß um 11 Mo. Tonnen. Das dürfen @fdp &amp; @Wissing nicht länger ignorieren. 🖊️ jetzt: https://t.co/0dLGPnt24G	1
1618359083794563073	Der Ukraine muss im Krieg gegen Russland geholfen werden. Der Kriegstreiber in Moskau muss gestoppt werden.	1
1622673740659138584	🔶 Umgang mit Zuwanderung: Faeser will reden\n\n🔸 Innenministerin lädt Spitzenverbände zum Treffen mit Ressortchefs von Bund und Ländern. Kommunen fordern Hilfe bei Versorgung von Geflüchteten.\n \n #politik https://t.co/h0Xynmfsyq	0
1616416306886049792	Die Union will unter anderem die Zahl der Wahlkreise von 299 auf 270 reduzieren. Die Ampel-Koalition kritisiert den Vorschlag scharf. Till Steffen, Berichterstatter der Grünen, warf der Union vor, Probleme auf Kosten der anderen Parteien zu lösen. https://t.co/2XkrOfJAQR	0
1613836495940354049	Nein, wir brauchen die scheiß #Kohle unter #Lützerath nicht! Unsere #Energieversorgung wird auch ohne #Luetzi gesichert sein. Was dann allerdings nicht mehr gesichert sein wird: Das 1,5°-Ziel!!\n#LuetzerathUnraeumbar #Luetzerathbleibt #Klimaaktivisten	1
1630583971770671106	#Stoltenberg ist und bleibt ein #Kriegstreiber, die #NATO muss aufgelöst werden. Schluss mit Krieg, wir wollen Frieden.\nhttps://t.co/loHKwMWTjm	2
1631635164794085376	⚡️Sollen Öl- und Gasheizungen verboten werden?\n\nWie entscheidest Du?\n\nGib souverän und frei Deine Stimme ab — wir informieren Politik, Medien und die Bevölkerung! \n\n‼️ Stimme JETZT ab: (https://t.co/omFFBjfcC2)!\n\n#Heizungen #Habeck #Energiewende #Klima	0
1618905452917719041	"Flüchtling aus Gaza tötet zwei Teenager im Zug! Ibrahim A. war wegen Mes... https://t.co/iQbUWO87mB via @YouTube Wann, ich frage wann, stehen wir endlich auf und setzen dieser ""Regierung"" ein Ende !🤮🤮🤮"	2
1586772147879280644	Gas und Strom sind momentan teuer. Eigenheimer, die sparen möchten, müssen erfinderisch sein.Tipps zum Sparen von Energie  im Kreis Unna, gibt es in einem Online-Vortrag  des RVR am 9. November ab 18 Uhr online für alle Interessierten nach Anmeldung. https://t.co/9Kxvoi1DK9 https://t.co/ipTzddfJbU	0
1623303878476177409	Bemerkenswert wie sehr die #Linke das Völkerrecht ignoriert wenn es ihr nicht in den politischen Kram passt. Nochmal zum Mitschreiben ihr Deppen: Waffenlieferungen an #Ukraine machen #Deutschland NICHT zur Kriegspartei!!!!!!!!	1
1608390369888051200	Grüne Ideologie über alles: Deutschland produziert mehr statt weniger Kohle-Strom. Statt die Welt zu retten, steigt Kohle-Minister Habeck lieber aus der Atomenergie aus https://t.co/aAY4XljT5g	1
1616346035059572737	Heute in Ramstein. Ziele sind klar gesetzt. Wir liefern unsere stahlharte Kampfmaschine Leo und der Ami läßt sein Spielzeug Abrams im Kinderzimmer und liefert dafür :\n\n#Pistorius #Verteidigungsminister #Verteidigungsministerium #Ramstein https://t.co/wod2ySB97E	0
1611162553568165888	Die Regierung müsste komplett zurücktreten! Baerbock und Habeck haben beide öffentlich gesagt, dass ihnen das D Volk egal ist! Solche Regierungen sind nutzlos. Merkel hatte grässere 🥚🥚 sls Scholz. Aber er wird von der USA bestimmt und stark unter Druck gesetzt. https://t.co/uWfFDYzWmy	2
1613798966012813313	Politische Karikatur: Der Radfahrer namens Rotgrüne Regierung rammt sich in voller Fahrt einen Stock namens Polizeigewalt ins Vorderrad und wälzt sich wenige Sekunden später greinend am Boden, sich das schmerzende Knie massierend und unter Tränen die Umweltaktivistis verfluchend.	2
1618226830393368576	Leopard 2 | Ukraine | Rammstein Tribute\n\nhttps://t.co/PPLfXrIpDa	0
1612914059518656515	Wie könnte UNSERE Zukunft aussehen? Zwei mögliche Szenarien, abhängig von unserer Unterstützung der #Ukraine:\n\n(zu) wenig 📉\nhttps://t.co/1qAZ383b14\n\nRichtig 💪\xa0\nhttps://t.co/PMdAwRw2hy\n\nInteressante Gedankenspiele. Lesen lohnt sich!\n\nDanke @mfphhh und @CFinckelstein!\n💙💛	0
1615280101691691011	Das hat man davon, wenn gefragte Nachhaltigen Industrie 16 Jahre lang von der #NieMehrCDUCSU kaputtgemacht wird, wahrend in obsoleten Kohle und Öl milliarden geflossen sind: weggeschmissenes Geld!\nDie NL haben euch sogar überholt. Dank die vorausschauende Regierung dort. 📈👍🏻 https://t.co/vc1GOofDiF	1
1605541878073532416	🙏 bitte bitte bitte \nWir hatten ja schon viele unfähige Politiker. Aber bei dieser Regierung ist kein Minister dabei der auch nur im Ansatz etwas sinnvolles getan hat. Das Gegenteil ist der Fall. Im ruinieren eines Landes, Note 1\n#AmpelDesGrauensRuecktritt https://t.co/gjqio8YxRA	2
1617957296335687693	Deutschland liefert Ukraine wohl 14 #Leopard2 Panzer, nachdem die USA die Lieferung von #M1A1 zugesagt haben. Das diplomatische Porzellan wurde aber trotzdem erst mal zerschlagen! Hätte \u2066@Bundeskanzler\u2069 besser machen müssen. https://t.co/X3SJsiom9Z	1
1615286787852705792	Boris #Pistorius wird neuer Verteidigungsminister. \n\nSo lange ich nicht weiß, was er mit der #Bundeswehr vor hat und ob er mehr als nur aufn Papier ein Freund der #Ukraine ist, werde ich das nicht kommentieren. \n\nEinfach mal unvoreingenommen dran gehen.	0
1600576974879182848	Es braucht Politiker die den Mut haben, öffentlich zu sagen das der #OERR finanziell gesehen ein Faß ohne Boden ist. Die Kosten für Personal u Produktion steigen unaufhaltsam.\nAber welche Parteien haben ernsthaftes Interesse daran das sich was ändert?	2
1623035750307532821	Ukraine-Hilfe: Wie viele Leopard-Panzer Rheinmetall liefern könnte Die Bestände der Bundeswehr müssen aufgefüllt und ausgebaut werden! Die Ukraine ist hier sekundär! https://t.co/5ZXTrVH3bo	0
1618735400356564994	Warum setzt sich die Regierung nicht ebenso intensiv für den Schutz der deutschen Bevölkerung ein wie sie es jetzt für einen Teil der ukrainischen Bevölkerung tut?\n\nIst es nicht zuerst die Verpflichtung dem eigenen Volk zu dienen?\nArbeit zum Wohle der Deutschen Bevölkerung!	2
1626184233902346240	Die Leute die dachten das die Sanktionen wirken, sind die gleichen Leute die auch gesagt haben das Russland keine Raketen mehr hat.\n\nDiese Leute erzählen uns das es keinen Sinn macht zu verhandeln und die Ukraine den Krieg gewinnen soll…\n\nWer glaubt das noch? https://t.co/Pa8HPhfLue	2
1633899433409560606	In Greifswald ist die Kacke am Dampfen. \n\nBesorgte Linke kümmern sich darum, dass die Asylunterkunft auf das Schulgelände kommt.\n\nhttps://t.co/E0sxdMILdr	0
1610651904165421058	Löblich immerhin für einen Kämpen der FDP. Nur die mit „wird“ angedeutete Zukunft ist bereits die Gegenwart und #Integration ist eine Bringschuld derer, die zuwandern.\n#Silvesternacht #SilvesterAusschreitungen #Silvesterkrawalle https://t.co/PCeznETvl0	2
1616068661676068864	Beim Seminar in #Kiel habe ich wieder gelernt wie toll diese Gesellschaft ist, denn Menschen aus Syrien und aus aller Welt kümmern sich um andere Menschen in vielen Einrichtungen in #Deutschland.Also #CDU, hört auf diese Leute schlecht zu machen.	1
1610325308435054595	"""Die pol. Linke schweigt dröhnend über das, was in #Berlin ... passiert ist"". #SPD #Gruene #Linke ""haben ihre Opferkult-Erzählung parat,  Sie erzählen v. der Diskriminierung VON #Migranten. Kein Wort hört man von ihnen zur Diskriminierung DURCH Migranten"".\nhttps://t.co/y6m9s1RL4G"	2
1619079992280752138	#Wissing @c_lindner und Co. sperren sich gegen Tempolimit, Übergewinnsteuer usw. um die Freiheit zu schützen. Aber was ist mit der Freiheit saubere Luft atmen zu dürfen oder im Sommer im Freien nicht buchstäblich geröstet zu werden? \n#LetzteGeneration	1
1622342873445273600	Mit Freiburg muss man nun wirklich kein Mitleid haben.\n\nFinde, wer zu 42% die #Grünen wählt: Besser es trifft die, als andere.\n\nEinfach alle Flüchtlinge nach #Freiburg u. #Berlin.\nWas #Upahl leisten soll, kann man von denen, die das gewählt haben, allemal erwarten https://t.co/U07wPAi3Uc	2
1610717257381953566	#Grundrechte #Freiheit #Fastnachtsumzug #SPD #Grüne \n\n#Frankenthal #RheinlandPfalz\nUnd wieder wird allen Bürgern ein Stück Freiheit von der Politik entzogen, weil sie nicht in der Lage ist, die Folgen der Massenzuwanderung unter Kontrolle zu halten.\n\nhttps://t.co/NO4Wi4jnAU	2
1603649441256583168	"Ich hab da keine Lust drauf, weiß ja nicht, wie es euch damit geht.\nSchön, dass es da Möglichkeiten gibt. Und ich meine damit nicht, montags mit einem ""Ich!""-Schild spazieren gehen 😉\n#KlimaschutzJETZT\n#Klimakatastrophe https://t.co/r3YtiWLs5k"	1
1614603722688020480	#Luetzerath wär heute gar kein Thema,\nwürde nicht schon mindestens 35 Jahre \neine echte #Energiewende in D &amp; Europa verschleppt\np.s:\nEE wären auch besser als #AKW Mega-Risiken \nhttps://t.co/mfzZDcjOtk #GretaThunberg #AnneWill https://t.co/d4pILNbA03	1
1615277484915687426	Diese Geländegewinne hat #Russland durch rücksichtlosen, extrem verlustreichen Einsatz von Menschenmaterial erzielt. Das kann (und will) die #Ukraine nicht.\nSie braucht die modernsten Waffen - sofort\n#ArmUkraineNow #FreeTheLeopards #RussiaUkraineWar #RussiaIsATerroristState https://t.co/w4KjGysFaU	1
1610147092856508418	Wird der Mann eigentlich schon beobachtet @NancyFaeser? #AmpelDesGrauensRuecktritt https://t.co/wmdUD7W0rg	2
1610815691749310465	#Wagenknecht  agiert nicht wie eine #Pazifistin, sondern wie eine #russische #Agentin. Dabei ist sie sicherlich nur ein Faktor unter vielen, aber ihr Handeln schwächt die deutsche Unterstützung für die #Ukraine.  Eine  Bestandsaufnahme.1/x\nhttps://t.co/tuUxJRp8GO via @derspiegel	1
1606376916839178243	Eine perfekte Metapher für die #AmpelDesGrauensRuecktritt \nMeines Erachtens. https://t.co/8GUGYgauH4	2
1633931881589743618	Und Rassismus, die Arbeitsverträge bzw. Arbeitsbedingungen nicht vergessen. \n\nAuch wenn Bertelsmännchen das nicht gerne hören.\n\nDeutschland verliert unter ausländischen Fachkräften an Beliebtheit https://t.co/QSZfUXCz09 via @zeitonline	0
1588069232071303170	#Ukraine #UkraineKrieg #Protest welche #idiot hat uns damals gesagt, dass wir Ukraine unterschtützen müssen ? Er muss uns jetzt uns #Gas liefern. Leben wir in #WW2 oder #Afghanistan ? Mach eure Arbeit Mal richtig ! https://t.co/7E1gkQ3a4u	2
1613799718022221826	"#McKinsey stellt fest, dass gerade ein milder Verlauf von #Corona die Wirtschaft am stärksten schädigt.\n\nMillionen von Arbeitsstunden werden ""verschwendet"", weil Kranke 1, 2 Wochen zu Hause bleiben.\nFür die @FDP ist das nach den #eFeul heute bereits ein Doppelschlag. https://t.co/CyuSvCZQSW"	2
1620833433571442689	Die Hilfe aus #Österreich kommt in der #Ukraine an – und das ist gerade jetzt im Winter bitter nötig. \n\nIn diesem Spital in Kyjiw werden die mitgebrachten Stromgeneratoren helfen, die Versorgung der Patient:innen zu gewährleisten. \n\n@roteskreuzat \n@AustrianDev\n#NachbarInNot https://t.co/7KXXDToTSE	0
1588085515122888704	Das #49EuroTicket soll ein Erfolg sein? Wer dabei wieder einmal vergessen wurde: Armutsbetroffene, Studierende, Rentner:innen usw. Deren Armut ist der #Ampelkoalition vollkommen gleichgültig! 🙁\n\nPS: Der Anteil an #HartzIV für Verkehr liegt bei knapp 40 Euro. Es reicht nicht!	2
1611009519219359750	Nach dem Vorstoß Macrons drängt die FDP die Bundesregierung, eine Führungsrolle bei der Panzerlieferung zu übernehmen. Auch die Grünen wollen Panzer an die Ukraine liefern. https://t.co/YpFVVUw2ir	0
1603615082092658689	"""100 Millionen Euro"" und wo bleibt unsere #Energieversorgung ? https://t.co/PWkPRz1waK"	2
1602561690759008258	Im Land der #Energiewende wird gerade 47% des Stroms aus Kohle produziert.\nAus knappem Erdgas mit 18% genauso viel wie aus allen Erneuerbaren.\nWenn es wirklich kalt ist, ist die Stromausbeute immer verlässlich gering.\n500 Milliarden für ein Linsengericht.	0
1618311286085021697	"""ZDF"", wir als gesamte, deutsche Bevölkerung werden die Kriegstreiber in der deutschen Regierung vor Gericht bringen und für ihre Verbrechen an dem deutschen Volk verurteilen. Wir als deutsche Bevölkerung werden alle Kriegstreiber zur Rechenschaft ziehen! Auch euch! https://t.co/KeFaZSpWvs"	2
1597500614228992002	Broschüre der Bundestagsfraktion @dieLinke mit @WittUwe vom März 2015 zu: Wie werden Stadtwerke zu Antreibern der Energiewende? \n\n#stadtwerke #Energiewende #PlanB #sozialökologischerUmbau #Gaspreisbremse \n\nhttps://t.co/5SMbNIBnuI B konkret Stadtwerke.pdf	0
1613777899882004482	Es muss ein Ende haben, diese Hetze der anderen Politiker der Altparteien, man muss die AFD nicht mögen doch so etwas ist das Ergebnis https://t.co/KmNofGH5TW	2
1618653557217202177	Also ist auch ein Kriegstreiber. https://t.co/4hDyuMeD3A	2
1619948795986599937	Seit nunmehr 20 Jahren existiert diese moderne Sklaverei,  kleinrechnerei und das armutsfördernde #HartzIV, jetzt #HartzV #BürgerHartz und seitdem wird gelabert etwas zu ändern. Was hat sich getan? Immer größer werdende Armut, Obdachlosigkeit. \nUnd die #SPD feiert sich dafür 🤬😡	2
1626292819785555969	#FaeserRücktrittSofort Wie Nancy Faeser hunderttausende Flüchtlinge verschleiert  😡😡😡😡😡😡😡😡😡https://t.co/ZoJIcIPT3g	2
1605136813496098816	Ölpreis WTI: 74,90 USD/Barrel, H: 120, 03/22, Heizöl 1,26 €/l (H: 2,10 €/l, 03/22, T: 0,87 €/l, 01/22 )\nStrom: Deutlich sinkende Strompreise erwartet wg. Temp-Anstieg, kräftig sinkende Gaspreise, viel Windstrom, Rückkehr von 3 🇫🇷 AKW geplant #strom #akws #Energiekrise #Energie https://t.co/qAM15K8Lnh	1
1610011331360624640	Silvester: Einreiseverbot statt Böllerverbot! - AfD https://t.co/ZBps1JARqP via @YouTube	2
1622301056670597120	"Also ""rechtsextrem"" ist bereits jemand der die Integration von Fremden ablehnt? https://t.co/3oDIbRjwvh"	2
1596231999013863424	Ein Umschwung – ohne grundsätzliche Änderung, wie ist das möglich, wenn doch #Sanktionen erhalten bleiben? Wohin sollen denn die #Sanktionen führen, etwa nicht in #Erwerbstätigkeit? https://t.co/WN859EFzkC	2
1616900528755056640	Die @cDUcSUbt will die Planungs- und Genehmigungszeiten für Strominfrastrukturmaßnahmen, wie z.B. #Windkraftanlagen beschleunigen.\nSagt @christophploss !\nHey @CSU, wie findet Ihr das? https://t.co/b43r8vSqE0	0
1608030036895965184	Nachdem die russische Strategie, die EU durch Gaslieferdrosselungen unter Druck zu setzen, gescheitert ist, bietet Russland nun wieder Lieferungen von Gas über eine Leitung über Belarus und Polen nach Deutschland an. Will das Gas wer haben?	0
1613981798970626066	Schlimmer Verdacht! - Sollen Wahlen in #Berlin solange wiederholt werden, bis das Volk die Abschaffung fordert? #Berlinwahl #Shithole @FranziskaGiffey https://t.co/Vd7Kdnj1BC	2
1608020496158982148	Sie wollen #Deutschland \nund seine #Bürger gerne klein sehen , \ndenn aus gehorsamen #Untertanen mit kann man doch noch viel mehr herauspressen. \n\n#AmpelDesGrauensRuecktritt https://t.co/LL2lQdv0mV	2
1622879764519198726	#müntefering wie hoch ist die #pension ?  \n\n#armut #rentner #spd keine #Partei für das #volk eigene Tasche voll machen wie der #walterriester https://t.co/Oa7d1XPihV	2
1594418558418636800	Film über Ukraine\nDas ist nicht unser Krieg\n* https://t.co/I2GjhLCaTy https://t.co/O2vOncwnLc	2
1598267434980577280	200 Euro für Studierende und Fachschüler beschlossen #Energiekrise #Bundestag https://t.co/UgXunLXeyH	1
1613626496333012993	Nach den 500 € Rückzahlung für Gas letztes Jahr gibt es dieses Jahr 200 € Rückzahlung für Strom.\nDa habe ich wohl mein Sparziel erfüllt.	1
1612495989134266373	Markus Krall teilte eine #Fake-Grafik, die den #Klimawandel leugnen soll. Es wurde schnell zur Blamage: Man musste einfach nur etwas reinzoomen und konnte sehen: Die #Temperatur-Daten enden schon 1885. Ups! https://t.co/57fmgioK8V @rahmstorf #Klimakatastrophe	0
1612851434042658833	Was ist hier nur für ein menschlicher Abschaum unterwegs.\nDa überfällt Russland auf brutalster und bestialischer Weise die Ukraine, aber die Ukraine wird kritisiert, da sie sich wehrt. \n#Kriegstreiber	1
1622430960783446016	AMTLICHE IDIOTIE  -- UPAHL\nDie Idee, 400 Migranten -überwiegend junge Männer voller Saft und Kraft  -ohne Deutschkenntnisse aufs Land zu setzen und dort untätig schmoren zu lassen, produziert \nStraftäter. Es gibt dort keine  Geschäfte,  Schaufenster,  Ausgehmöglichkeiten,	2
1626587410137243648	Verbraucht werden Öl, Kohle und Gas so oder so. Entweder von kommenden Generationen, oder von anderen Weltteilen. Das wird man nicht verhindern.\n\nWenn wir darauf verzichten, verbrauchen es andere zu ihrem Vorteil. Aber daß es unverwendet im Boden bleiben ist, ist unmöglich.	2
1618617586635137025	Wo die Leopard kämpfen, gibt die Landschaft vor #Leopard2A6 #Kampfpanzer https://t.co/VIRm16LSR4	0
1630248146831024128	Natürlich die amerikanische Sichtweise. Und Egoperspektiven, unhinterfragt. Aber absolut lesenswert. Keine knappe Lektüre #StandWithUkraine https://t.co/U9TqK2g2nh	1
1620773707349397511	Will die FPÖ jetzt den kompletten Außenhandel mit Russland einstellen, um den Angriffskrieg nicht weiter zu finanzieren? Das wäre mal eine FPÖ-Forderung, die ich unterstützen könnte. https://t.co/w146JNr3FP	0
1613505794862972928	Deutsche Regierung schafft Einhaltung der Schuldenbremse nur mit billigen Haushaltstricks. Wie Herr Lindner (FDP) als zuständiger Finanzminister das an seine politische Klientel verkaufen will ist wohl selbst ihm ein Rätsel https://t.co/DrZOWVdnX2	2
1615234406364639232	Die @energiestiftung war mitverantwortlich für die katastrophale #Energiestrategie. Dank dubiosen Stiftungen sind wir jetzt in der #Energiekrise und haben zum ersten Mal seit 100 Jahren nicht mehr genug Strom.\n\nSie sollte sichso weit wie möglich von Energiepolitik fernhalten. https://t.co/x2S6oCeqTn	0
1615080425747013632	"""Kreislaufwirtschaft bei Dämmstoffen stärken - \nGemeinsam mehr ♻️Recycling wagen""\n\nUnd Wohlstand und so ✌️\n\nWer nix wagt, der nix gewinnt\n\nhttps://t.co/dUHZUW87sV"	1
1619019451759988736	"#Melnyk:""Und nun, liebe Verbündete, lasst uns eine mächtige Kampfflugzeug-Koalition für die #Ukraine aufbauen mit F-16 &amp; F-35, Eurofighter &amp; Tornado, Rafale &amp; Gripen Jets &amp; allem was ihr liefern könnt""‼️\n\n#Weltkrieg #Atomkrieg #NATORUSSIAWAR \n\nIts over, #baerbockRuecktrittSofort https://t.co/miNZoomI5t"	2
1602664170620686338	Die Statistik-Zahlen zeigen: #Hamburg  schließt ein Kohlekraftwerk – und besorgt sich die #Energie  dann aus anderen fossilen Quellen #Energiekrise \nhttps://t.co/tjTaaxCUGR via @welt	0
1615637620083638275	Das „Richelieu“ in Cherson hat schon lange keine Touristen mehr gesehen. Stattdessen leben hier Geflüchtete – dank des Engagements der Betreiber. https://t.co/WFszzZqanQ	0
1615704259110092804	Huch! \n\n#NRWE plant mit einer Reserve von rund 50 Mio t #Braunkohle für seine Kraftwerke. Der vorgezogene #Kohleausstieg wäre damit nutzlos.\n\n#LützerathBleibt #LütziBleibt https://t.co/qtF4Yg19mb	1
1610740668711698451	Auf der Migrationsdebatte halten woke Medien und Politiker seit sieben Jahren den Deckel. Doch mit der Silvesternacht ist der Topf in die Luft gegangen. Nun versuchen ARD, SPD und Co migrantische Täter zu Rechtsextremen umzudeuten. https://t.co/9G0z332RDA	0
1608771594830360576	Mit Abhängen von Kreuzen, verhüllen von Schriften auf Gebäuden, umbenennen von Zimmern, dem Zerstören der deutschen Sprache und der unkontrollierten Migration zerstört die Regierung die Deutsche Kultur.\n\nIst das nicht schon Genozid und damit Völkerrechtswidrig?\n\n#GrueneSekte	2
1616832066527576064	Wo immer Linke am Ruder sind steuern jene ihre Staaten an den Abgrund..\nhttps://t.co/8oe2sxgEs0	2
1621815409941876736	Was würde eine #Insolvenz der #FCB-AG bedeuten?\n\n&gt;Investoren / Gläubiger verlieren KOMPLETT ihre Einlagegelder\n&gt;Schuldner werden bepfändet\n&gt;Spieler verlieren ihre Anstellung\n&gt;Mitglieder gehen ebenso leer aus\n&gt;Angestellte haben keine Ansprüche auf Transferleistungen\n\nArmageddon!	2
